image,rot_x,rot_y,ref_x,ref_y,centroid_x,centroid_y,img_width,img_height,dist_rot_centroid,dist_ref_centroid,dist_rot_ref,dist_rot_centroid_pct,dist_ref_centroid_pct,dist_rot_ref_pct
128,409,401,409,483,411.524871084706,431.847145722645,818,760,30.9503048971813,51.215129353685,82,2.77191412626609,4.58683496028996,7.34393276928654
129,387,361,197,361,389.375038058642,360.878148966436,773,760,2.37816178053068,192.375076649077,190,0.219380803752799,17.7462270577165,17.5271308513463
130,340,375,399,375,347.250593351622,379.802073018652,757,785,8.696609064863,51.9717326412698,59,0.797460141863587,4.7656948789909,5.4101717139441
29,334,367,392,386,341.087003056213,356.51008664568,743,769,12.6595376890282,58.8369632751669,61.0327780786685,1.18390499528458,5.50236323315474,5.70771323711566
30,434,384,414,384,413.508533232329,389.871399491928,752,768,21.3160395543916,5.89193275398989,20,1.98314225431778,0.548157211578686,1.86070423566014
31,439,324,401,244,439.083910389396,331.810477918602,802,768,7.81092864328065,95.7134487041444,88.5663593019381,0.703422411200315,8.61958775281924,7.97594816910739
32,356,403,298,460,344.498866870502,400.432403318482,749,768,11.7842528817646,75.5674744493464,81.3203541556479,1.09849329325044,7.04417706437161,7.58044354113976
45,395,385,337,422,365.490482849239,386.371259437348,749,767,29.5413600722031,45.6192368093063,68.7968022512675,2.75559680301611,4.25532957184474,6.41731619255086
46,368,384,406,365,372.658103408846,375.920932675267,734,766,9.32573086707247,35.0848804870831,42.485291572496,0.879038330781768,3.30708179537299,4.00464052833934
47,321,402,340,459,320.489168306099,429.83996095369,755,766,27.8446471502601,35.0853307034441,60.0832755431992,2.58890518592678,3.26212051163501,5.58634852874417
48,318,421,203,477,375.560760105468,366.028785466621,750,766,79.5931877185106,205.162926434554,127.910124696992,7.42450507962855,19.1377331795263,11.931540848789
50,408,436,408,553,421.777013019413,437.467458471929,777,753,13.8549457632972,116.351081815652,117,1.28048640688215,10.7532704375971,10.8132440331949
52,249,349,249,361,242.953019075169,365.550514592235,497,796,17.6205990696413,7.56790336615156,12,1.877695495208,0.806454877193997,1.278750277073
53,367,321,387,340,355.621881832716,365.36933893573,773,796,45.8050194915616,40.350832181703,27.5862284482674,4.12817851710362,3.63661975060281,2.48620952271465
55,342,399,362,379,345.409074026614,385.216767205784,762,795,14.1985665466089,17.7174213458193,28.2842712474619,1.28935753743221,1.60890120006871,2.56846620424526
56,413,343,373,380,367.763060364276,376.149138591741,746,796,56.0824936765531,6.50035924652103,54.4885309033011,5.1407886548245,0.595853908699673,4.99467843033617
59,508,360,508,360,495.446941621726,364.414199663099,871,718,13.3065560275396,13.3065560275396,0,1.17883448305389,1.17883448305389,0
60,402,389,402,349,378.07554550204,389.476744069543,802,818,23.9292040806372,47.0185743456374,40,2.08884904563265,4.10438658209968,3.49171504174329
61,422,495,422,200,397.261480238544,423.205515544865,842,778,75.9370947440482,224.572252359095,295,6.62392360764918,19.5892330229153,25.7325813009151
66,414,394,414,394,423.015993746588,379.901559693103,826,745,16.7348188614532,16.7348188614532,0,1.50446931357346,1.50446931357346,0
68,395,407,376,407,385.84781840855,416.347860025609,711,778,13.082236618455,13.5779974394664,19,1.24126093357903,1.28829941464828,1.80274661174772
69,397,428,471,468,401.760261551906,438.064206375039,793,736,11.1332088816264,75.4340315793655,84.1189633792524,1.02902588682685,6.97225499568116,7.77499028453023
70,341,367,299,422,357.170168752635,405.063412796266,723,841,41.3557462898167,60.5856131339755,69.2026011071838,3.72890690672645,5.46279855960833,6.23976304099619
72,409,375,409,375,406.296158739672,378.054784002652,778,788,4.07951747929991,4.07951747929991,0,0.368403021895096,0.368403021895096,0
74,373,386,354,439,369.585410451452,413.909058238576,708,772,28.1171647494782,29.5374402651175,56.302753041037,2.68422629623858,2.81981396736226,5.37498469742339
79,215,421,215,402,207.53588080852,397.717528570101,385,859,24.4496738462641,8.60538417809016,19,2.59734853790263,0.914170968234334,2.0184163817666
80,453,430,453,407,456.470650967734,416.528414302609,904,859,13.9114715016777,10.1408134418296,23,1.11556358333358,0.8131937861297,1.84437443685077
81,472,326,472,655,455.293226993086,394.591346770726,942,886,70.5966650496081,260.944022619773,329,5.45907800468071,20.1782020912108,25.4408145523288
87,373,407,373,407,374.05621763318,418.688815420126,746,812,11.7364390517067,11.7364390517067,0,1.06437474744591,1.06437474744591,0
88,397,338,397,338,388.560488828503,331.304305724084,791,714,10.7730065743204,10.7730065743204,0,1.01099208153162,1.01099208153162,0
89,229,480,229,457,229.271907982115,422.934274534848,456,799,57.0663732579431,34.0668106141134,23,6.20309752001274,3.7030520141866,2.50009304630962
95,400,421,383,399,431.459154034624,370.108738559213,897,662,59.8297489850052,56.4180343276097,27.8028775489157,5.36669974675816,5.06067058069155,2.49390476196565
